"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"spotify:track:3EQBYQKiihNmsuBm4f9RRJ","Are You Lonely (feat. ISÁK)","spotify:artist:77AiFEVeAVj2ORpC85QVJs, spotify:artist:7vk5e3vY1uw9plTHJAMwjN, spotify:artist:2LGU3PxihjIK5SUeCVcdFl","Steve Aoki, Alan Walker, ISÁK","spotify:album:5WV9e262b5xnFNiHZVSWif","Neon Future IV","spotify:artist:77AiFEVeAVj2ORpC85QVJs","Steve Aoki","2020-04-03","https://i.scdn.co/image/ab67616d0000b2731959ebbe3adf5e836d8a0391","1","18","157333","https://p.scdn.co/mp3-preview/a5316e8dbcf33ef661466ec62b49a47706546631?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","spotify:user:b1zguy","2021-06-19T00:17:38Z","dance pop,edm,electro house,pop,pop dance,tropical house,electro house,norwegian indie,norwegian pop,sami","0.517","0.793","6","-5.851","0","0.0367","0.0214","0.00046","0.0892","0.176","90.06","4","","Liberator Music / Ultra Music","C 2020 Ultra Records, LLC, P 2020 Ultra Records, LLC"
"spotify:track:4NSW0Km5ZG60L8FthUebPJ","What I Like About You (feat. Theresa Rex)","spotify:artist:1HBjj22wzbscIZ9sEb5dyf, spotify:artist:6t9tbRO9Lv6Oq6xtVwfdrn","Jonas Blue, Theresa Rex","spotify:album:6gPZmYBSipug1asf4zu9jh","What I Like About You (feat. Theresa Rex)","spotify:artist:1HBjj22wzbscIZ9sEb5dyf, spotify:artist:6t9tbRO9Lv6Oq6xtVwfdrn","Jonas Blue, Theresa Rex","2019-03-22","https://i.scdn.co/image/ab67616d0000b27376dd13e4fcaa82a84a5d9ca6","1","1","220396","https://p.scdn.co/mp3-preview/7a3bb68541dff891b29e16a6c8d199c7f686ec84?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","spotify:user:b1zguy","2021-06-19T00:28:52Z","dance pop,edm,pop,pop dance,tropical house,uk dance,scandipop","0.46","0.8","1","-3.584","1","0.05","0.289","0.00000616","0.121","0.553","102.46","4","","Positiva","C © 2019 Universal Music Operations Limited, P A Positiva / Virgin EMI Records release; ℗ 2019 Universal Music Operations Limited"
"spotify:track:6J9v3Jr3G2WWb2VQPXU2gX","Mama (feat. Ellie Goulding) - Tiësto’s Big Room Remix","spotify:artist:6MDME20pz9RveH9rEXvrOM, spotify:artist:0X2BH1fck6amBIoJhDVmmJ, spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z","Clean Bandit, Ellie Goulding, Tiësto","spotify:album:767N33ltF5zDyw50TX9dAd","Mama (feat. Ellie Goulding) [Remixes]","spotify:artist:6MDME20pz9RveH9rEXvrOM, spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z","Clean Bandit, Tiësto","2019-03-29","https://i.scdn.co/image/ab67616d0000b273147024ad1869d908cfd6e153","1","1","156167","https://p.scdn.co/mp3-preview/1c3a1e379bbb23d20e6853ba3da1916e3bb458e9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","spotify:user:b1zguy","2021-06-19T00:29:19Z","dance pop,edm,pop,pop dance,post-teen pop,tropical house,uk dance,uk funky,dance pop,edm,electropop,indietronica,metropopolis,pop,post-teen pop,uk pop,big room,brostep,dance pop,dutch edm,edm,house,pop,pop dance,slap house,trance,tropical house","0.684","0.95","1","-2.588","0","0.0814","0.0207","0.00000124","0.105","0.436","125.967","4","","Atlantic Records UK","C © 2019 Atlantic Records UK, a Warner Music Group Company, P ℗ 2019 Atlantic Records UK, a Warner Music Group company"
"spotify:track:0YU17F0BlVXvmx5ytsR43w","Monster","spotify:artist:0TKFPt9w0AAEnhB9bd0pLy, spotify:artist:5ENS85nZShljwNgg4wFD7D","LUM!X, Gabry Ponte","spotify:album:3S7LqjI8EzC8FudcsX2T2W","Monster","spotify:artist:0TKFPt9w0AAEnhB9bd0pLy, spotify:artist:5ENS85nZShljwNgg4wFD7D","LUM!X, Gabry Ponte","2019-04-19","https://i.scdn.co/image/ab67616d0000b2739b9b7fe635dbe1b5173f78b3","1","1","154226","https://p.scdn.co/mp3-preview/8926abae45f32d706e17646367e1ff54178ffa84?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","spotify:user:b1zguy","2021-06-19T00:36:21Z","edm,melbourne bounce international,pop dance,slap house,eurodance,italo dance,slap house","0.83","0.794","8","-6.279","0","0.432","0.0253","0.0248","0.106","0.607","128.16","4","","Spinnin' Records","C 2019 DANCEANDLOVE / under exclusive license to Spinnin' Records, P 2019 DANCEANDLOVE / under exclusive license to Spinnin' Records"
"spotify:track:0Xsgc6NObUN4QfWxixokDg","Leave Me Again","spotify:artist:0Upxnyh9nIUNSOmNE8WF4R","BYOR","spotify:album:14WXwR6xkcm4YjCdRZ4gfa","Leave Me Again","spotify:artist:0Upxnyh9nIUNSOmNE8WF4R","BYOR","2020-08-21","https://i.scdn.co/image/ab67616d0000b2731d8a7d66a75992284c2cd759","1","1","268320","https://p.scdn.co/mp3-preview/f69acfe502fd72e66047fe3429ce19c60281efe2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","spotify:user:b1zguy","2021-06-19T00:36:37Z","bass house,electro house,russian edm","0.72","0.757","7","-7.687","1","0.0427","0.00379","0.0124","0.37","0.329","124.994","4","","Musical Freedom","C © 2020 Musical Freedom Label Ltd., P ℗ 2020 Musical Freedom Label Ltd."
"spotify:track:629LSgJ5RByv34caJVVBuq","Yee - Original Mix","spotify:artist:6VD4UEUPvtsemqD3mmTqCR","Deorro","spotify:album:3DBPyAtM4C9VLJgH2auKb5","Yee","spotify:artist:6VD4UEUPvtsemqD3mmTqCR","Deorro","2013-10-11","https://i.scdn.co/image/ab67616d0000b273761893c6632f8ef1fbcfb817","1","1","210000","https://p.scdn.co/mp3-preview/675e2bab6d510f986a98301e74a8f12f8f43a066?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","spotify:user:b1zguy","2021-06-19T00:37:12Z","dance pop,edm,electro house,melbourne bounce,melbourne bounce international,pop dance,progressive electro house","0.732","0.989","5","-4.172","0","0.0483","0.102","0.748","0.0551","0.684","127.984","4","","Kontor Records","C 2013 Revealed Recordings, under exclusive license to Cloud 9 Music B.V., P 2013 Revealed Recordings, under exclusive license to Cloud 9 Music B.V."
"spotify:track:4O0UpnanjtrvikZ4r0wlZW","Won't Be Me (with Mary N'Diaye)","spotify:artist:1vo8zHmO1KzkuU9Xxh6J7W, spotify:artist:0AMCPHyPTxIV2J2HthnnX4","MOTi, Mary N'diaye","spotify:album:1Rp7jnDXRV8O1Us6FkWdvg","Won't Be Me (with Mary N'Diaye)","spotify:artist:1vo8zHmO1KzkuU9Xxh6J7W, spotify:artist:0AMCPHyPTxIV2J2HthnnX4","MOTi, Mary N'diaye","2020-08-21","https://i.scdn.co/image/ab67616d0000b273ea503cd259bc3fb6710b434e","1","1","196721","https://p.scdn.co/mp3-preview/0663eb930c8477741baaec7553642b24f0649193?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","spotify:user:b1zguy","2021-06-19T00:45:17Z","dance pop,edm,electro house,house,pop dance,pop edm,progressive house,tropical house","0.623","0.799","6","-5.786","0","0.106","0.0111","0.00467","0.228","0.201","121.988","4","","ZEROCOOL","C 2020 ZEROCOOLREC.COM, P 2020 ZEROCOOLREC.COM"
"spotify:track:531myYK3IV7iwRPSQJmXdx","Kalinka - Radio Edit","spotify:artist:2W3QMj8bgNagVT9v9zktdM","Finger & Kadel","spotify:album:5y7zeEUMTEWHZm2A6tAoxW","Kalinka","spotify:artist:2W3QMj8bgNagVT9v9zktdM","Finger & Kadel","2014-01-13","https://i.scdn.co/image/ab67616d0000b27346500340bb7ea0b06f8e8605","1","4","200088","https://p.scdn.co/mp3-preview/5298cef5c94388dc591af89c096f0be6ec465903?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","spotify:user:b1zguy","2021-06-19T10:36:28Z","german dance,hands up,partyschlager,pop house","0.835","0.941","7","-3.453","1","0.2","0.0183","0.0284","0.0805","0.736","129.891","4","","WM Sweden","C 2013 Warner Music Sweden AB under exclusive license from Kontor Records GmbH, P 2013 Warner Music Sweden AB under exclusive license from Kontor Records GmbH"
"spotify:track:3M9Apu4OZfylLTFKvgEtKa","Ritual","spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z, spotify:artist:1HBjj22wzbscIZ9sEb5dyf, spotify:artist:5CCwRZC6euC8Odo6y9X8jr","Tiësto, Jonas Blue, Rita Ora","spotify:album:0efvl0HsK2xxttk4IVOJry","Ritual","spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z, spotify:artist:1HBjj22wzbscIZ9sEb5dyf, spotify:artist:5CCwRZC6euC8Odo6y9X8jr","Tiësto, Jonas Blue, Rita Ora","2019-05-31","https://i.scdn.co/image/ab67616d0000b273211bcd4f50464c15d7c7f111","1","1","198995","https://p.scdn.co/mp3-preview/daa278ba8886f34f284d5e482e31510e9ab3ffd3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","spotify:user:b1zguy","2021-06-19T11:27:42Z","big room,brostep,dance pop,dutch edm,edm,house,pop,pop dance,slap house,trance,tropical house,dance pop,edm,pop,pop dance,tropical house,uk dance,dance pop,edm,electropop,pop,pop rap,post-teen pop,tropical house,uk pop","0.647","0.726","3","-4.389","0","0.0552","0.157","0","0.0844","0.767","114.996","4","","Universal Music, a division of Universal International Music BV","C © 2019 Musical Freedom Label Ltd, under exclusive license to PM:AM Recordings/Universal Music, a division of Universal International Music B.V., P ℗ 2019 Musical Freedom Label Ltd, under exclusive license to PM:AM Recordings/Universal Music, a division of Universal International Music B.V."
"spotify:track:27wQkHzcBll0IJ0SrT338X","Silk Road","spotify:artist:6yFfHsTW76VoXts5QDvQgv","DJ Blyatman","spotify:album:2vmUMACe1zWbpdrtt0kZKs","Silk Road","spotify:artist:6yFfHsTW76VoXts5QDvQgv","DJ Blyatman","2018-08-18","https://i.scdn.co/image/ab67616d0000b273666529642658a9295b310cb3","1","1","208000","https://p.scdn.co/mp3-preview/5f175966864ef6c7e0af7e6a03c6ab874277f0ff?cid=9950ac751e34487dbbe027c4fd7f8e99","false","26","spotify:user:b1zguy","2021-06-19T11:45:35Z","hard bass,russian rave","0.68","0.968","6","-1.519","1","0.282","0.0311","0.376","0.0461","0.413","150.027","4","","DJ Blyatman","C 2018 DJ Blyatman, P 2018 DJ Blyatman"
"spotify:track:7vY9e4dAi6EcYR9vKBnWJQ","Dynamite [Mix Cut] - Extended Mix","spotify:artist:0hprEC0nsWuQPSHag1O2Vi, spotify:artist:1dbzT291PCwwYJK0l3Tr1n","Gareth Emery, Christina Novelli","spotify:album:4HaqSB5WWDwme6r8Odzumr","The Sound Of Garuda: 2009-2015 (Mixed by Gareth Emery, Craig Connelly & Ben Gold)","spotify:artist:0hprEC0nsWuQPSHag1O2Vi, spotify:artist:78UUH1buA0gDtDnkX2dPgL, spotify:artist:4DXcK8M3bJkCFfhHIkudyL","Gareth Emery, Craig Connelly, Ben Gold","2015-07-06","https://i.scdn.co/image/ab67616d0000b2738448142622a3c146fac54af9","1","1","287453","https://p.scdn.co/mp3-preview/1eea9345fb6b30fa23dcaa75714d9791bc0010ac?cid=9950ac751e34487dbbe027c4fd7f8e99","false","4","spotify:user:b1zguy","2021-06-19T11:53:46Z","edm,pop dance,progressive electro house,progressive house,trance,uplifting trance,progressive house,progressive trance,trance,uplifting trance,vocal trance","0.54","0.69","5","-8.213","1","0.0288","0.0128","0.563","0.11","0.361","128.633","4","","Garuda","C 2015 Garuda under exclusive license to Armada Music B.V., P 2015 Garuda under exclusive license to Armada Music B.V."
"spotify:track:6mOex0b8muOcZDTBAwKBXn","Dum Dum","spotify:artist:25fqWEebq6PoiGQIHIrdtv","Baauer","spotify:album:7dG6fH46ogEfJy0kiE2T4u","Dum Dum","spotify:artist:25fqWEebq6PoiGQIHIrdtv","Baauer","2012-09-25","https://i.scdn.co/image/ab67616d0000b273ade474c7571bb6c3fd16c48b","1","1","121874","","false","0","spotify:user:b1zguy","2021-06-19T11:54:34Z","bass trap,electro house,electronic trap,vapor twitch","0.787","0.81","5","-7.822","1","0.0993","0.0596","0.125","0.625","0.644","77.505","4","","LuckyMe","C 2012 LuckyMe, P 2012 LuckyMe"
"spotify:track:2H78F39PuKOcWyV7cohNUl","Never Say Goodbye (feat. Bright Lights) - Radio Edit","spotify:artist:6BrvowZBreEkXzJQMpL174, spotify:artist:03MVmfitJTVJIxYmObhQn9, spotify:artist:2AoeqcUs8DySgZRJ9yV4Ou","Hardwell, Dyro, Bright Lights","spotify:album:7no7lzuXWeZsJBoRVWnBsX","Never Say Goodbye (feat. Bright Lights)","spotify:artist:6BrvowZBreEkXzJQMpL174, spotify:artist:03MVmfitJTVJIxYmObhQn9","Hardwell, Dyro","2013-07-16","https://i.scdn.co/image/ab67616d0000b27358a6ae4f4b9fb81e35b3bb5b","1","1","204942","","false","0","spotify:user:b1zguy","2021-06-19T11:54:49Z","big room,dance pop,dutch house,edm,electro house,pop dance,progressive electro house,progressive house,tropical house,dutch edm,edm,electro house,pop dance,progressive electro house,progressive house,sky room","0.426","0.841","1","-3.529","0","0.0546","0.0192","0","0.421","0.05","129.982","4","","Vendetta Records","C 2013 Blanco y Negro Music, P 2013 Blanco y Negro Music"
"spotify:track:1cFbDNwThzfsKimUYkmZ62","Reload - Bare Remix","spotify:artist:6hyMWrxGBsOx6sWcVj1DqP, spotify:artist:1tBU8jUEdVR3mqSsAqEGfD, spotify:artist:2auikkNYqigWStoHWK1Grq, spotify:artist:4vEtxKRkJRPZ1QmTLgA1mq","Sebastian Ingrosso, Tommy Trash, John Martin, Carli Löf","spotify:album:28VcdgBosODJu5BBOvbgPX","Reload (Clockwork & Bare Remixes)","spotify:artist:6hyMWrxGBsOx6sWcVj1DqP, spotify:artist:1tBU8jUEdVR3mqSsAqEGfD, spotify:artist:2auikkNYqigWStoHWK1Grq","Sebastian Ingrosso, Tommy Trash, John Martin","2013-01-01","https://i.scdn.co/image/ab67616d0000b2738fde846281940194937f7137","1","2","294866","https://p.scdn.co/mp3-preview/1dbeb39c5a3593e0bcc669cdd75fed7881978b79?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","spotify:user:b1zguy","2021-06-19T11:54:55Z","edm,electro house,pop dance,progressive electro house,progressive house,aussietronica,australian dance,edm,electro house,pop dance,progressive electro house,progressive house,pop edm","0.605","0.961","9","-3.833","0","0.0798","0.0238","0.00714","0.0669","0.381","139.986","4","","Universal Music AB","C © 2013 Refune Music Rights AB, under exclusive license to Universal Music AB, P ℗ 2013 Refune Music Rights AB, under exclusive license to Universal Music AB"
"spotify:track:59ZSmCCe6Ao1qtptCqX9Tk","Be Right There","spotify:artist:5fMUXHkw8R8eOP2RNVYEZX, spotify:artist:1D9XQXqh4YQfJwX7hyLWwr","Diplo, Sleepy Tom","spotify:album:15MvD5kTfimvwBTCV7XLSn","Be Right There","spotify:artist:5fMUXHkw8R8eOP2RNVYEZX, spotify:artist:1D9XQXqh4YQfJwX7hyLWwr","Diplo, Sleepy Tom","2015-08-28","https://i.scdn.co/image/ab67616d0000b273cb3e503f03f0024e408da16e","1","1","237051","","false","0","spotify:user:b1zguy","2021-06-19T11:55:15Z","bmore,dance pop,edm,electro house,house,moombahton,ninja,pop,pop dance,tropical house,canadian electronic,pop edm","0.695","0.797","7","-5.199","1","0.0548","0.00259","0.112","0.664","0.297","124.972","4","","Mad Decent","C 2015 Mad Decent, P 2015 Mad Decent"
"spotify:track:2E5amaomMJkbkOe2TAkhD4","No Words (feat. Belle Humble)","spotify:artist:22bukBZvUppuwQwmDz75Gz, spotify:artist:5Uh9Oco0Khv18UvTo2PucM","Sander van Doorn, Belle Humble","spotify:album:46uhQgA35cORBg0evi2HkV","No Words (feat. Belle Humble)","spotify:artist:22bukBZvUppuwQwmDz75Gz","Sander van Doorn","2018-02-23","https://i.scdn.co/image/ab67616d0000b2732b1f821aa94f50fc781d7c74","1","1","227343","https://p.scdn.co/mp3-preview/60731145bfec0393995a736bcdd144172c0f9a25?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","spotify:user:b1zguy","2021-06-21T09:11:57Z","dutch trance,edm,electro house,house,pop dance,progressive electro house,progressive house,trance","0.46","0.728","5","-4.162","1","0.0376","0.169","0.000199","0.66","0.142","127.991","4","","Doorn Records","C © 2018 Doorn / SpinninRecords.com, P ℗ 2018 Doorn / SpinninRecords.com"
"spotify:track:4rRn6sHxX6dVyMvJwtvwPU","White Rabbit","spotify:artist:22bukBZvUppuwQwmDz75Gz, spotify:artist:2HmmA3GhP0xsbRUiDllJUn","Sander van Doorn, Pep & Rash","spotify:album:6zFEKZeIf5nXCXv1SftHQt","White Rabbit","spotify:artist:22bukBZvUppuwQwmDz75Gz, spotify:artist:2HmmA3GhP0xsbRUiDllJUn","Sander van Doorn, Pep & Rash","2015-12-11","https://i.scdn.co/image/ab67616d0000b2737ec65fff30340071a54ead6d","1","1","192500","","false","0","spotify:user:b1zguy","2021-06-21T09:14:59Z","dutch trance,edm,electro house,house,pop dance,progressive electro house,progressive house,trance,dutch edm,electro house,future house,house","0.629","0.929","11","-3.174","0","0.03","0.00042","0.00912","0.12","0.7","125.998","4","","Spinnin' Records","C 2015 SpinninRecords.com, P 2015 SpinninRecords.com"
"spotify:track:0MOiv7WTXCqvm89lVCf9C8","Million Voices - Radio Edit","spotify:artist:5fahUm8t5c0GIdeTq0ZaG8","Otto Knows","spotify:album:6yEb0IID8Uc99lvC3QtWD4","Million Voices","spotify:artist:5fahUm8t5c0GIdeTq0ZaG8","Otto Knows","2012-01-01","https://i.scdn.co/image/ab67616d0000b2736368be2d4f665eadc25a444a","1","1","192866","https://p.scdn.co/mp3-preview/4c52b0b6f569eea15ac0758b7ce0a8f300f07776?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","spotify:user:b1zguy","2021-06-21T09:32:33Z","edm,electro house,pop dance,progressive electro house,tropical house","0.582","0.894","8","-6.298","1","0.041","0.0022","0.0223","0.0664","0.0694","125.946","4","","Universal Music AB","C © 2012 Refune Music Rights AB, under exclusive license to Universal Music AB, P ℗ 2012 Refune Music Rights AB, under exclusive license to Universal Music AB"
"spotify:track:0Vtb542NwA3Jkh4KUbXFzh","Sonar","spotify:artist:3Y7sK4nACC8R7WwAUUumCL, spotify:artist:6VD4UEUPvtsemqD3mmTqCR","SCNDL, Deorro","spotify:album:6cZNSgaH3HBYiPp6UDsaCv","Sonar","spotify:artist:6VD4UEUPvtsemqD3mmTqCR, spotify:artist:3Y7sK4nACC8R7WwAUUumCL","Deorro, SCNDL","2018-03-30","https://i.scdn.co/image/ab67616d0000b2737d2c01933b9a7ffa5f7e7d84","1","1","243310","","true","0","spotify:user:b1zguy","2021-06-21T09:33:00Z","electro house,gaming edm,melbourne bounce,melbourne bounce international,dance pop,edm,electro house,melbourne bounce,melbourne bounce international,pop dance,progressive electro house","0.61","0.98","10","-7.127","1","0.0475","0.000272","0.873","0.119","0.445","145.009","4","","Panda Funk Records","C © 2018 Panda Funk, LLC, P ℗ 2018 Panda Funk, LLC"
"spotify:track:0NK7z59gqqjxjJhbCSn0oR","Jam With You - David Puentez Remix","spotify:artist:4A0bcHj4B3sOnQmEg0BWC6, spotify:artist:3l7LMQegfitx1s4WrTRFsK, spotify:artist:4gSsv9FQDyXx0GUkZYha7v","Jerry Jay, feat. Iveta, David Puentez","spotify:album:7lAzOt9V3K0N6RLhRuvrs2","Jam With You 2015","spotify:artist:4A0bcHj4B3sOnQmEg0BWC6","Jerry Jay","2015-05-22","https://i.scdn.co/image/ab67616d0000b273aa68563ebc0ad4659222af03","1","1","262036","","false","0","spotify:user:b1zguy","2021-06-21T09:37:47Z","edm,pop dance,progressive electro house,tropical house","0.691","0.665","5","-5.081","0","0.0526","0.00148","0.341","0.0936","0.377","128.031","4","","Betty Beat Records","C 2015 Betty Beat Records, P 2015 Betty Beat Records"
"spotify:track:45kRQsucOJ8Pajk7FHRo2X","Tropicali - Club Mix Edit","spotify:artist:1w67D3PakcxjYGt6xPnnke","Darius & Finlay","spotify:album:4zhsc1Ipm1OHIM7wbpTyh2","Tropicali","spotify:artist:1w67D3PakcxjYGt6xPnnke","Darius & Finlay","2015","https://i.scdn.co/image/ab67616d0000b273bcb5b9cde4172f68a8de2cc2","1","1","218848","https://p.scdn.co/mp3-preview/9624136e96dddb3cdd8d0f2678308fdd9b303079?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","spotify:user:b1zguy","2021-06-21T09:38:24Z","hands up,partyschlager,pop house","0.599","0.706","3","-4.942","1","0.0486","0.00481","0.0000136","0.167","0.295","127.902","4","","Trak Music","C Trak Music KG, P Trak Music KG"
"spotify:track:1bA2ZK7CFxEMnyn1dWP2jp","Baby","spotify:artist:3MyFDtqB80WZvbtCZRsekM","Bakermat","spotify:album:73S00PIhiseZOiQpgol0fK","Baby","spotify:artist:3MyFDtqB80WZvbtCZRsekM","Bakermat","2017-01-27","https://i.scdn.co/image/ab67616d0000b27330c44ddb6197f965637e2b7a","1","1","160053","https://p.scdn.co/mp3-preview/b1aa8e9772d48b3cb7f2f8c37e48b5bb0f27cbdf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","spotify:user:b1zguy","2021-06-21T09:43:10Z","deep euro house,deep tropical house,minimal tech house,new french touch,pop dance,tropical house","0.708","0.922","1","-2.715","0","0.116","0.135","0.0513","0.225","0.637","125.961","4","","b1","P (P) 2017 B1 Recordings GmbH, a Sony Music Entertainment company under exclusive license from Be Yourself Catalogue B.V."
"spotify:track:53ROeduQXgL4UgemVlOSKY","We Like To Party","spotify:artist:3gk0OYeLFWYupGFRHqLSR7","Showtek","spotify:album:562wCzw1ioz5jw0KShOQuw","We Like To Party","spotify:artist:3gk0OYeLFWYupGFRHqLSR7","Showtek","2014-01-13","https://i.scdn.co/image/ab67616d0000b273285387a6984873dcac15f8ac","1","1","208770","","false","0","spotify:user:b1zguy","2021-06-21T09:43:20Z","classic hardstyle,edm,electro house,euphoric hardstyle,pop dance,progressive electro house","0.571","0.909","1","-6.386","0","0.0411","0.000379","0.935","0.371","0.255","127.96","4","","SKINK","C 2014 SKINK / SpinninRecords.com, P 2014 SKINK / SpinninRecords.com"
"spotify:track:0iVD6SGujQiHoVd3rykL6X","Sandcastles - Radio Edit","spotify:artist:1qHD7NdzvjBXQwb7rms3lD","Volt & State","spotify:album:4tTUsyF29qjLcLu7Yus3z6","Sandcastles","spotify:artist:1qHD7NdzvjBXQwb7rms3lD","Volt & State","2015-08-03","https://i.scdn.co/image/ab67616d0000b273728d7768ca834bf43599b91e","1","1","193124","","false","0","spotify:user:b1zguy","2021-06-21T09:43:31Z","sky room","0.403","0.902","0","-3.729","1","0.0619","0.0388","0","0.348","0.434","127.96","4","","Protocol Recordings","C 2015 Protocol Recordings BV, P 2015 Protocol Recordings BV"
"spotify:track:2VHjG4NV455pbXqOhUurVe","Love Me A Little - Original Mix","spotify:artist:2paaWadjhhY3shymyR5TcH","Riggi & Piros","spotify:album:0xJNHbuZ1mjDbXHebKLzMU","Love Me A Little","spotify:artist:2paaWadjhhY3shymyR5TcH","Riggi & Piros","2015-05-25","https://i.scdn.co/image/ab67616d0000b273256f385a4c0f0a87a4b702ab","1","2","221538","","false","0","spotify:user:b1zguy","2021-06-21T09:47:15Z","sky room","0.692","0.977","1","-1.749","1","0.0849","0.0121","0.145","0.239","0.347","130.015","4","","disco:wax","P (P) 2015 RArmada Music, under exclusive license to Lifted House - distributed by disco:wax"
"spotify:track:3cwProa7pzzqTGYPYp5Efc","Another Love - Dimitri Vangelis & Wyman Remix","spotify:artist:2txHhyCwHjUEpJjWrEyqyX, spotify:artist:0nrvkccd4DOGT3nkPCVOdn, spotify:artist:4kI30dm1Ma1VWGSqOgfoj6","Tom Odell, Dimitri Vangelis, Wyman","spotify:album:0YC2QWJbLlNQWuro0iYeh7","Another Love (Dimitri Vangelis & Wyman Remix)","spotify:artist:2txHhyCwHjUEpJjWrEyqyX","Tom Odell","2014-09-23","https://i.scdn.co/image/ab67616d0000b273988cdeb19f330597271ce0e6","1","1","204413","https://p.scdn.co/mp3-preview/11e1c0383bb458e63a005bf4ff2d7cafc9926a55?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","spotify:user:b1zguy","2021-06-21T09:50:26Z","chill pop,pop","0.563","0.863","4","-3.958","0","0.0666","0.0724","0.0000278","0.373","0.336","127.968","4","","ITNO/Columbia","P (P) 2014 Sony Music Entertainment UK Limited"
"spotify:track:75AEt7m5sHnpH2e3213FxH","Turn That Thing Down - Deorro Remix","spotify:artist:6wVEVOH6v2asA2sZtqQYAX","Dirt Cheap","spotify:album:3cjZ81JPUU8YVhxLvpATI7","Turn That Thing Down","spotify:artist:6wVEVOH6v2asA2sZtqQYAX","Dirt Cheap","2013-01-01","https://i.scdn.co/image/ab67616d0000b2737514e45cfed75590a77cdfb9","1","2","270000","https://p.scdn.co/mp3-preview/ba6c54bfc2c449c48c3c39ed48c95540b417d600?cid=9950ac751e34487dbbe027c4fd7f8e99","false","3","spotify:user:b1zguy","2021-06-21T09:50:57Z","melbourne bounce international","0.667","0.946","7","-4.629","1","0.0487","0.0118","0.125","0.115","0.349","128.004","4","","Hussle","C © 2013 Hussle Recordings, a division of Ministry Of Sound Australia Pty Ltd, P ℗ 2013 Hussle Recordings, a division of Ministry Of Sound Australia Pty Ltd"
"spotify:track:2eY2qF8cJnFXdLdw13mah4","Bromance - Avicii Remix","spotify:artist:7iLc4hrjOjQPfg1E3cCHg1, spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Tim Berg, Avicii","spotify:album:4dPRAtBbSBGBl7VTAAIDU1","10 Years Armada","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2013-11-22","https://i.scdn.co/image/ab67616d0000b27314dcdeaf8587b06f253b6008","1","4","150160","https://p.scdn.co/mp3-preview/87510b3c72a630fdf0a05fe6c823cdffa5bc821d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","spotify:user:b1zguy","2021-06-22T00:12:50Z","edm,pop dance,progressive electro house,dance pop,edm,pop,pop dance","0.624","0.903","1","-4.54","0","0.0362","0.0325","0.757","0.0908","0.312","126.045","4","","Armada Music Albums","C 2013 Armada Music B.V., P 2013 Armada Music B.V."
"spotify:track:0gP5kPn3ePvKSltb94vjXw","Sexy Bounce","spotify:artist:2ykUp1K8tRaOUFd8vvcwXl, spotify:artist:4WI9UxfxjFqxiGtBiVPjOx","B3nte, Wist","spotify:album:7zcFE3GM9JhEiISD1uzVbn","Sexy Bounce","spotify:artist:2ykUp1K8tRaOUFd8vvcwXl, spotify:artist:4WI9UxfxjFqxiGtBiVPjOx","B3nte, Wist","2015-09-01","https://i.scdn.co/image/ab67616d0000b27366a4c1b44bdf3cc39ae16e92","1","1","210068","","false","0","spotify:user:b1zguy","2021-06-22T00:13:02Z","melbourne bounce international","0.837","0.769","1","-10.144","1","0.288","0.0289","0.047","0.0746","0.832","128.016","4","","JompaMusic Records","C 2015 JompaMusic Records, P 2015 JompaMusic Records"
